,titles,descriptions,links,site_name
23,China lanceert nieuwe herbruikbare capsule voor vluchten met taikonauten,"China heeft voor het eerst een succesvolle ruimtecapsule getest met een reis naar buiten de dampkring. De nieuwe capsule, waarvan de naam nog niet bekend is, is bedoeld voor ruimtereizen naar China's toekomstige ruimtestation.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/z2bZEMjgI2w"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166950,www.tweakers.nl
24,Google maakt groepsgesprekken in Duo beschikbaar in browserversie,"Google voegt groepsgesprekken toe aan de website-versie van zijn chat-app Duo. Daarmee kunnen er meerdere gebruikers aan een groepsgesprek deelnemen. Er kunnen 12 mensen meedoen aan een gesprek.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/pShYI7msZK4"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166948,www.tweakers.nl
25,Facebook haalt nieuw ontwerp met dark mode voor desktop uit bèta,"Facebook is begonnen met het uitrollen van een nieuwe versie van de desktop-interface voor alle gebruikers. Die heeft een ander ontwerp, maar ook een dark mode. De website is aan de achterkant ook helemaal veranderd.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/t_PpujGBszw"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166946,www.tweakers.nl
26,Sony brengt Android 10-upgrade naar Xperia 10 en Xperia 10 Plus,"De Xperia 10 en Xperia 10 Plus van Sony krijgen een upgrade naar Android 10. De upgrade, waarin onder andere een systeembrede dark mode en gebarenbesturing zitten, zou aanvankelijk 'begin dit jaar' al naar de telefoons komen.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/7tFE0SrB1-E"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166944,www.tweakers.nl
27,Politie pakt twee verdachten op die 200 slachtoffers hackten via phishingmails,"De politie heeft twee verdachten van grootschalige phishingaanvallen aangehouden. De twee mannen uit Amsterdam worden ervan verdacht mails uit naam van ING te hebben verstuurd, en daarmee de inloggegevens van slachtoffers te hebben gestolen.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/TB-AKydcfm8"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166942,www.tweakers.nl
28,Meizu presenteert Meizu 17 en 17 Pro met 5g en ToF-sensor in China,"De Chinese fabrikant Meizu heeft de Meizu 17 en 17 Pro gepresenteerd. De twee toestellen lijken veel op elkaar, al heeft de Pro-variant een betere camera en ondersteunt die draadloos laden. Beide telefoons hebben ondersteuning voor 5g.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/bw9uhiAe-1w"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166940,www.tweakers.nl
29,Microsoft voorziet Office voor iPad dit jaar van muisondersteuning,"Microsoft Office voor de iPad krijgt later dit jaar ondersteuning voor het gebruik van trackspads en muizen. De ondersteuning bestaat al een tijdje in iOS, en nu is Microsoft van plan zijn kantoorpakket bij te werken om daarmee compatibel te zijn.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/oSbd0xx1Lq8"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166938,www.tweakers.nl
30,Overheid publiceert tijdlijn en proces voor corona-app,"De overheid roept een begeleidingscommissie in het leven die moet toezien op de corona-app voor contactonderzoek. De regering heeft een tijdlijn gecreëerd waarin wordt aangegeven wanneer welke stappen worden gezet bij het bouwen van de applicaties.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/-ZPTT0xpq_g"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166936,www.tweakers.nl
31,XnView MP 0.96.2,"Versie 0.96.2 van XnView MP is uitgekomen. Met dit gratis programma kunnen afbeeldingen worden bekeken en bewerkt. MP staat voor Multi Platform, wat betekent dat er versies zijn voor Windows, Linux en macOS, met elk aparte downloads voor 32bit- en 64bit-omgevingen. XnView MP gebruikt dezelfde broncode voor Windows, Linux en macOS; functionaliteit en uiterlijk van de afzonderlijke versies zijn dan ook nagenoeg gelijk. Zo is er onder andere ondersteuning voor unicode, afbeeldingen met full bit depth, een eenvoudigere manier voor vertalingen en een betere database. In deze uitgave zijn de volgende veranderingen en verbeteringen aangebracht: Fixed:<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/zVasOMnNdQo"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51660,www.tweakers.nl
32,Pale Moon 28.9.3,"Versie 28.9.3 van Pale Moon is uitgekomen en inmiddels zijn er ook twee kleine updates verschenen. Deze webbrowser is ooit begonnen als een fork van Mozilla Firefox. Door optimalisaties voor moderne hardware en het weglaten van Accessibility features en Parental Controls presteerde hij toen een stuk beter. Ook was er een 64bit-versie beschikbaar, ruim voordat Mozilla deze zelf aanbood. Sinds Mozilla in versie 57 is overgestapt op Quantum, is er echter weinig meer dat de twee browsers nog verbindt. Vlak voordat Mozilla met Quantum kwam, heeft het Pale Moon ontwikkelteam de sourcetree van Firefox nog een keer geforkt en er de verbeteringen van Pale Moon aan toegevoegd. Zo is er bijvoorbeeld de lay-outengine Goanna, een fork van Gecko, waarvan nu de vierde generatie uit is. Daarnaast is er het Unified XUL Platform, wat kan worden beschouwd als een tegenhanger van het op Chromium-gebaseerde Electron. De download van Pale Moon is alleen in het Engels, een apart Nederlands taalbestand is beschikbaar. De releasenotes voor deze uitgave kunnen hieronder worden gevonden: Pale Moon version 28.9.3<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/-wA12s8zXro"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51658,www.tweakers.nl
33,Dirt 5 heeft 120fps-optie op Xbox Series X,"DiRT 5 ondersteunt 120fps als het spel op de Xbox Series X wordt gespeeld. De racegame was donderdag onderdeel van een presentatie waarin nieuwe games werden aangekondigd, met bijbehorende trailers van hoe de titels er op de Xbox Series X-console uit zullen zien.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/tMYnaNbT12g"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166932,www.tweakers.nl
34,Samsung repareert ernstige zero-click-kwetsbaarheid in alle Galaxy-smartphones,"Samsung heeft een patch uitgebracht voor een ernstig lek in alle Galaxy-smartphones die sinds 2014 zijn uitgebracht. Met het lek in Android was het mogelijk via een .qmg-bestand een telefoon helemaal over te nemen, zonder tussenkomst van de gebruiker.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/CpLbsxDoXJo"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166930,www.tweakers.nl
35,Welke gadgets voor de zomer raad jij je medetweakers aan?,"Normaliter doen we in mei een oproep voor onze Vakantie Gift Guide, waarin we jullie hulp vragen bij het verzamelen van de leukste gadgetsuggesties voor op vakantie. Nu zullen velen dit jaar niet met vakantie gaan, maar dat is voor ons geen reden om deze traditie niet door te laten gaan.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/zrYL9lOINf4"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/plan/2652,www.tweakers.nl
36,Autoriteit Persoonsgegevens begint privacyonderzoek naar TikTok,"De Autoriteit Persoonsgegevens begint met een officieel onderzoek naar TikTok. Daarin zal de vraag centraal staan of de privacy van de gebruikers voldoende gewaarborgd is. TikTok wordt met name door jongeren gebruikt. Daarvoor gelden strengere privacyregels.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/HvDlsXMkBMw"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166928,www.tweakers.nl
37,Lego Star Wars: The Skywalker Saga komt waarschijnlijk op 20 oktober uit,"Lego Star Wars: The Skywalker Saga komt hoogstwaarschijnlijk uit op 20 oktober. Dat is de datum die genoemd wordt in een inmiddels verwijderde video van het officiële Star Wars-kanaal op YouTube.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/aPciHx-HxRc"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166926,www.tweakers.nl
38,Vr-shooter Wolf & Pigs: Out for Vengeance verschijnt volgende week op Steam,"Wolf & Pigs: Out for Vengeance, een vr-actiegame die losjes gebaseerd is op het sprookje van de wolf en de drie kleine biggetjes, komt op 13 mei uit op Steam. Spelers nemen het daarin als zwaar bewapende grote boze wolf op tegen de biggetjes.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/G8gpOR3r-oM"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166914,www.tweakers.nl
39,Alphabet staakt plannen voor smart-city-wijk in Toronto,"Alphabet-dochterbedrijf Sidewalk Labs gaat toch geen smart-city-wijk oprichten in Toronto. Vanwege het coronavirus en de daaropvolgende economische onzekerheid is het te lastig geworden om het project financieel levensvatbaar te maken.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/YeebTWqI3mw"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166924,www.tweakers.nl
